dt,avg_temp,avg_temp_uncertainty,country
1980-01-01,23.414,0.341,Angola
1980-02-01,23.139,0.452,Angola
1980-03-01,23.302,0.579,Angola
1980-04-01,22.704,0.5660000000000001,Angola
1980-05-01,21.222,0.405,Angola
1980-06-01,18.763,0.645,Angola
1980-07-01,18.421,0.477,Angola
1980-08-01,20.721,0.557,Angola
1980-09-01,23.228,0.342,Angola
1980-10-01,23.817,0.33,Angola
1980-11-01,23.054,0.589,Angola
1980-12-01,23.146,0.342,Angola
1981-01-01,22.989,0.483,Angola
1981-02-01,23.208,0.366,Angola
1981-03-01,23.254,0.227,Angola
1981-04-01,22.551,0.425,Angola
1981-05-01,20.416,1.057,Angola
1981-06-01,18.885,1.1740000000000002,Angola
1981-07-01,18.553,0.411,Angola
1981-08-01,20.808000000000003,0.593,Angola
1981-09-01,22.454,0.401,Angola
1981-10-01,23.809,0.453,Angola
1981-11-01,23.586,0.267,Angola
1981-12-01,23.822000000000006,0.342,Angola
1982-01-01,23.004,0.665,Angola
1982-02-01,23.435,0.597,Angola
1982-03-01,23.23,0.648,Angola
1982-04-01,22.562,0.66,Angola
1982-05-01,20.520000000000003,1.092,Angola
1982-06-01,18.257,0.487,Angola
1982-07-01,18.398,0.621,Angola
1982-08-01,20.581,0.517,Angola
1982-09-01,22.734,0.6859999999999999,Angola
1982-10-01,22.963,0.381,Angola
1982-11-01,23.04,0.606,Angola
1982-12-01,23.116,0.562,Angola
1983-01-01,23.349,0.518,Angola
1983-02-01,24.361,0.667,Angola
1983-03-01,24.392,0.674,Angola
1983-04-01,23.317,0.8420000000000001,Angola
1983-05-01,21.773000000000003,0.365,Angola
1983-06-01,19.335,0.8079999999999999,Angola
1983-07-01,18.928,1.061,Angola
1983-08-01,19.96,0.515,Angola
1983-09-01,23.309,0.401,Angola
1983-10-01,23.513,0.596,Angola
1983-11-01,23.752,0.426,Angola
1983-12-01,22.418000000000006,0.608,Angola
1984-01-01,22.935,0.5710000000000001,Angola
1984-02-01,23.224,0.443,Angola
1984-03-01,23.618,0.356,Angola
1984-04-01,22.559,0.335,Angola
1984-05-01,21.708,0.264,Angola
1984-06-01,20.155,1.044,Angola
1984-07-01,19.048,0.302,Angola
1984-08-01,21.127,0.409,Angola
1984-09-01,23.534,0.392,Angola
1984-10-01,23.769,0.581,Angola
1984-11-01,23.162,0.777,Angola
1984-12-01,23.435,0.563,Angola
1985-01-01,23.339,0.436,Angola
1985-02-01,22.973000000000003,0.39,Angola
1985-03-01,23.594,0.401,Angola
1985-04-01,22.61,0.275,Angola
1985-05-01,20.882,0.464,Angola
1985-06-01,19.035,0.373,Angola
1985-07-01,18.66,0.466,Angola
1985-08-01,20.944000000000003,0.613,Angola
1985-09-01,22.897,0.455,Angola
1985-10-01,23.01,0.469,Angola
1985-11-01,23.24,0.415,Angola
1985-12-01,23.078000000000003,0.369,Angola
1986-01-01,23.235,0.396,Angola
1986-02-01,22.991,0.369,Angola
1986-03-01,22.985,0.399,Angola
1986-04-01,22.896,0.443,Angola
1986-05-01,21.345,0.628,Angola
1986-06-01,19.188,0.45,Angola
1986-07-01,19.263,0.401,Angola
1986-08-01,21.105,0.556,Angola
1986-09-01,22.897,0.341,Angola
1986-10-01,22.729,0.545,Angola
1986-11-01,22.847,0.425,Angola
1986-12-01,22.954,0.643,Angola
1987-01-01,23.603,0.6890000000000001,Angola
1987-02-01,23.39,0.6729999999999999,Angola
1987-03-01,23.994,0.444,Angola
1987-04-01,23.496,0.407,Angola
1987-05-01,22.342,0.455,Angola
1987-06-01,19.359,0.452,Angola
1987-07-01,19.16,0.411,Angola
1987-08-01,21.279,0.351,Angola
1987-09-01,23.637,0.568,Angola
1987-10-01,24.221,0.523,Angola
1987-11-01,24.88,0.322,Angola
1987-12-01,23.638,0.328,Angola
1988-01-01,23.732,0.363,Angola
1988-02-01,23.869,0.615,Angola
1988-03-01,23.448,0.387,Angola
1988-04-01,23.222,0.38,Angola
1988-05-01,21.461,0.593,Angola
1988-06-01,20.023,0.472,Angola
1988-07-01,18.785,0.441,Angola
1988-08-01,21.287,0.778,Angola
1988-09-01,23.239,0.423,Angola
1988-10-01,23.778,0.52,Angola
1988-11-01,23.591,0.391,Angola
1988-12-01,22.513,0.397,Angola
1989-01-01,22.289,0.6859999999999999,Angola
1989-02-01,22.668000000000003,0.524,Angola
1989-03-01,23.178,0.563,Angola
1989-04-01,22.291,0.297,Angola
1989-05-01,21.258000000000006,0.75,Angola
1989-06-01,19.469,0.389,Angola
1989-07-01,18.618,0.915,Angola
1989-08-01,21.376,0.7609999999999999,Angola
1989-09-01,23.105,0.578,Angola
1989-10-01,23.138,0.486,Angola
1989-11-01,24.05,0.672,Angola
1989-12-01,24.026,0.512,Angola
1990-01-01,22.827,0.515,Angola
1990-02-01,23.477,0.4320000000000001,Angola
1990-03-01,23.754,0.504,Angola
1990-04-01,22.962,0.382,Angola
1990-05-01,21.865,0.536,Angola
1990-06-01,20.157,0.3670000000000001,Angola
1990-07-01,19.6,0.469,Angola
1990-08-01,20.942,0.634,Angola
1990-09-01,22.942,0.384,Angola
1990-10-01,24.105,0.503,Angola
1990-11-01,24.27,0.361,Angola
1990-12-01,22.696,0.507,Angola
1991-01-01,22.33,0.5529999999999999,Angola
1991-02-01,22.925,0.465,Angola
1991-03-01,23.389,0.387,Angola
1991-04-01,22.57,0.363,Angola
1991-05-01,22.096,0.407,Angola
1991-06-01,19.844,0.591,Angola
1991-07-01,19.116,0.555,Angola
1991-08-01,21.208,0.617,Angola
1991-09-01,23.347,0.458,Angola
1991-10-01,23.39,0.42,Angola
1991-11-01,22.773000000000003,0.657,Angola
1991-12-01,22.157,0.5770000000000001,Angola
1992-01-01,23.141,0.455,Angola
1992-02-01,24.575,0.56,Angola
1992-03-01,23.811,0.7759999999999999,Angola
1992-04-01,23.398000000000003,0.4370000000000001,Angola
1992-05-01,21.53700000000001,0.419,Angola
1992-06-01,19.606,0.396,Angola
1992-07-01,18.743,0.482,Angola
1992-08-01,20.37,0.5820000000000001,Angola
1992-09-01,23.684,0.447,Angola
1992-10-01,24.327,0.643,Angola
1992-11-01,23.213,0.388,Angola
1992-12-01,23.578000000000003,0.4270000000000001,Angola
1993-01-01,23.045,0.51,Angola
1993-02-01,22.436,0.362,Angola
1993-03-01,23.084,0.501,Angola
1993-04-01,22.644,0.377,Angola
1993-05-01,22.051,0.6890000000000001,Angola
1993-06-01,19.445,0.4970000000000001,Angola
1993-07-01,19.585,0.39,Angola
1993-08-01,21.143,0.424,Angola
1993-09-01,23.092,0.545,Angola
1993-10-01,24.503,0.5329999999999999,Angola
1993-11-01,23.329,0.39,Angola
1993-12-01,23.135,0.423,Angola
1994-01-01,22.397,0.4920000000000001,Angola
1994-02-01,22.675,0.46,Angola
1994-03-01,23.958,0.485,Angola
1994-04-01,22.75,0.8240000000000001,Angola
1994-05-01,21.205,0.504,Angola
1994-06-01,18.506,0.546,Angola
1994-07-01,18.431,0.4270000000000001,Angola
1994-08-01,20.994,0.344,Angola
1994-09-01,23.604,0.7240000000000001,Angola
1994-10-01,24.017,0.457,Angola
1994-11-01,24.03,0.38,Angola
1994-12-01,23.706,0.618,Angola
1995-01-01,24.428,0.7959999999999999,Angola
1995-02-01,23.278,0.506,Angola
1995-03-01,23.807,0.425,Angola
1995-04-01,23.297,0.459,Angola
1995-05-01,22.143,0.648,Angola
1995-06-01,19.367,0.425,Angola
1995-07-01,20.177,0.43,Angola
1995-08-01,22.336,0.431,Angola
1995-09-01,24.184,0.547,Angola
1995-10-01,24.766,0.715,Angola
1995-11-01,24.309,0.406,Angola
1995-12-01,23.142,0.505,Angola
1996-01-01,22.89,0.489,Angola
1996-02-01,23.23,0.444,Angola
1996-03-01,23.251,0.909,Angola
1996-04-01,23.247,0.508,Angola
1996-05-01,21.922,0.453,Angola
1996-06-01,19.566,0.515,Angola
1996-07-01,18.622,0.701,Angola
1996-08-01,21.724,0.563,Angola
1996-09-01,23.58,0.4970000000000001,Angola
1996-10-01,24.974,0.59,Angola
1996-11-01,23.639,0.472,Angola
1996-12-01,23.106,0.389,Angola
1997-01-01,22.321,0.579,Angola
1997-02-01,22.965,0.51,Angola
1997-03-01,22.935,0.5,Angola
1997-04-01,22.27,0.39,Angola
1997-05-01,20.64,0.444,Angola
1997-06-01,19.832,0.518,Angola
1997-07-01,19.514,0.407,Angola
1997-08-01,21.839,0.417,Angola
1997-09-01,23.759,0.357,Angola
1997-10-01,23.973000000000003,0.47,Angola
1997-11-01,23.903,0.402,Angola
1997-12-01,23.855,0.377,Angola
1998-01-01,23.382,0.407,Angola
1998-02-01,24.913,0.495,Angola
1998-03-01,24.938,0.518,Angola
1998-04-01,24.232,0.421,Angola
1998-05-01,22.258000000000006,0.512,Angola
1998-06-01,20.317,0.448,Angola
1998-07-01,20.262,0.417,Angola
1998-08-01,21.753,0.4970000000000001,Angola
1998-09-01,24.381,0.353,Angola
1998-10-01,24.775,0.485,Angola
1998-11-01,23.755,0.389,Angola
1998-12-01,22.47600000000001,0.501,Angola
1999-01-01,22.772,0.465,Angola
1999-02-01,23.415,0.443,Angola
1999-03-01,23.372,0.349,Angola
1999-04-01,23.406,0.346,Angola
1999-05-01,21.918000000000006,0.593,Angola
1999-06-01,19.969,0.557,Angola
1999-07-01,20.005,0.6629999999999999,Angola
1999-08-01,21.491,0.522,Angola
1999-09-01,22.464,0.847,Angola
1999-10-01,23.881,0.45,Angola
1999-11-01,23.66,0.442,Angola
1999-12-01,22.232000000000006,0.48,Angola
2000-01-01,22.232,0.363,Angola
2000-02-01,22.747,0.429,Angola
2000-03-01,23.333,0.363,Angola
2000-04-01,22.404,0.675,Angola
2000-05-01,21.55,0.436,Angola
2000-06-01,20.157,0.733,Angola
2000-07-01,19.286,0.535,Angola
2000-08-01,21.453000000000003,1.243,Angola
2000-09-01,23.855,0.778,Angola
2000-10-01,24.335,0.507,Angola
2000-11-01,24.057,0.474,Angola
2000-12-01,22.919,0.338,Angola
2001-01-01,22.825,1.81,Angola
2001-02-01,22.907,0.382,Angola
2001-03-01,23.633000000000003,0.843,Angola
2001-04-01,22.885,0.423,Angola
2001-05-01,21.824,0.464,Angola
2001-06-01,20.336,0.931,Angola
2001-07-01,18.945,0.485,Angola
2001-08-01,21.52,0.5660000000000001,Angola
2001-09-01,24.18,0.947,Angola
2001-10-01,24.067,0.679,Angola
2001-11-01,23.643,0.6759999999999999,Angola
2001-12-01,23.27,0.823,Angola
2002-01-01,23.895,0.584,Angola
2002-02-01,23.853,0.711,Angola
2002-03-01,24.09,0.422,Angola
2002-04-01,23.444000000000003,0.487,Angola
2002-05-01,22.516,1.203,Angola
2002-06-01,19.588,0.578,Angola
2002-07-01,21.041,1.158,Angola
2002-08-01,21.92,0.461,Angola
2002-09-01,23.532,1.18,Angola
2002-10-01,24.267,0.581,Angola
2002-11-01,23.963,0.444,Angola
2002-12-01,22.997,1.229,Angola
2003-01-01,23.094,1.3219999999999998,Angola
2003-02-01,24.226,0.552,Angola
2003-03-01,24.153,0.347,Angola
2003-04-01,23.796,0.825,Angola
2003-05-01,22.262,0.564,Angola
2003-06-01,20.551,0.875,Angola
2003-07-01,20.395,1.906,Angola
2003-08-01,21.843,0.491,Angola
2003-09-01,24.525,0.726,Angola
2003-10-01,24.766,0.341,Angola
2003-11-01,24.403,0.92,Angola
2003-12-01,22.785,1.183,Angola
2004-01-01,22.804,0.53,Angola
2004-02-01,23.758000000000003,0.6829999999999999,Angola
2004-03-01,24.364,1.026,Angola
2004-04-01,23.461,0.947,Angola
2004-05-01,21.637,1.606,Angola
2004-06-01,18.791,0.899,Angola
2004-07-01,18.885,1.034,Angola
2004-08-01,22.017,1.03,Angola
2004-09-01,23.024,0.529,Angola
2004-10-01,24.069000000000003,0.622,Angola
2004-11-01,24.179,0.433,Angola
2004-12-01,23.885,0.685,Angola
2005-01-01,23.059,1.425,Angola
2005-02-01,24.253,0.601,Angola
2005-03-01,24.315,0.8320000000000001,Angola
2005-04-01,23.768,0.406,Angola
2005-05-01,21.984,1.04,Angola
2005-06-01,20.534,1.022,Angola
2005-07-01,19.792,1.236,Angola
2005-08-01,21.807,0.952,Angola
2005-09-01,22.995,0.7020000000000001,Angola
2005-10-01,25.17,0.826,Angola
2005-11-01,24.734,0.491,Angola
2005-12-01,23.182,0.392,Angola
2006-01-01,21.82,0.5710000000000001,Angola
2006-02-01,22.458,0.826,Angola
2006-03-01,22.567,0.7090000000000001,Angola
2006-04-01,22.498,0.74,Angola
2006-05-01,20.428,0.675,Angola
2006-06-01,19.548,0.6920000000000001,Angola
2006-07-01,19.659,0.441,Angola
2006-08-01,20.856,0.478,Angola
2006-09-01,23.463,1.22,Angola
2006-10-01,23.597,0.496,Angola
2006-11-01,23.584,0.395,Angola
2006-12-01,22.887,1.5590000000000002,Angola
2007-01-01,22.382,1.685,Angola
2007-02-01,24.155,1.072,Angola
2007-03-01,24.321,0.555,Angola
2007-04-01,23.12,0.675,Angola
2007-05-01,21.781,0.498,Angola
2007-06-01,19.17,0.755,Angola
2007-07-01,19.099,0.76,Angola
2007-08-01,20.901,0.5329999999999999,Angola
2007-09-01,23.966,1.095,Angola
2007-10-01,23.913,0.386,Angola
2007-11-01,23.609,0.352,Angola
2007-12-01,22.708,0.505,Angola
2008-01-01,22.172,0.37,Angola
2008-02-01,22.383000000000003,0.52,Angola
2008-03-01,22.689,0.502,Angola
2008-04-01,22.0,0.435,Angola
2008-05-01,22.062,0.5870000000000001,Angola
2008-06-01,19.358,0.5379999999999999,Angola
2008-07-01,19.345,0.521,Angola
2008-08-01,22.023000000000003,0.8109999999999999,Angola
2008-09-01,24.252,1.129,Angola
2008-10-01,24.934,0.5329999999999999,Angola
2008-11-01,23.893,1.154,Angola
2008-12-01,22.337,0.6729999999999999,Angola
2009-01-01,22.634,0.732,Angola
2009-02-01,22.373,0.956,Angola
2009-03-01,23.067,0.639,Angola
2009-04-01,22.559,0.5529999999999999,Angola
2009-05-01,21.744000000000003,0.7979999999999999,Angola
2009-06-01,20.21,0.855,Angola
2009-07-01,18.831,0.705,Angola
2009-08-01,21.054,0.954,Angola
2009-09-01,23.997,0.359,Angola
2009-10-01,24.247,0.389,Angola
2009-11-01,23.625,0.624,Angola
2009-12-01,23.457,0.6940000000000001,Angola
1980-01-01,28.353,0.138,Australia
1980-02-01,27.687,0.21,Australia
1980-03-01,26.776,0.151,Australia
1980-04-01,22.833,0.173,Australia
1980-05-01,19.47,0.161,Australia
1980-06-01,15.648,0.237,Australia
1980-07-01,14.526000000000002,0.199,Australia
1980-08-01,17.023,0.193,Australia
1980-09-01,20.883000000000006,0.104,Australia
1980-10-01,23.041,0.152,Australia
1980-11-01,26.821,0.182,Australia
1980-12-01,27.973000000000003,0.162,Australia
1981-01-01,28.628,0.199,Australia
1981-02-01,27.478,0.127,Australia
1981-03-01,24.965,0.147,Australia
1981-04-01,23.747,0.193,Australia
1981-05-01,18.529,0.189,Australia
1981-06-01,14.963,0.307,Australia
1981-07-01,14.908,0.241,Australia
1981-08-01,16.8,0.157,Australia
1981-09-01,20.905,0.143,Australia
1981-10-01,22.721,0.232,Australia
1981-11-01,24.625,0.223,Australia
1981-12-01,27.7,0.186,Australia
1982-01-01,28.76,0.119,Australia
1982-02-01,27.715,0.096,Australia
1982-03-01,25.069000000000003,0.181,Australia
1982-04-01,22.077,0.126,Australia
1982-05-01,18.172,0.205,Australia
1982-06-01,13.831,0.216,Australia
1982-07-01,13.401,0.204,Australia
1982-08-01,17.616,0.106,Australia
1982-09-01,19.207,0.098,Australia
1982-10-01,22.133000000000003,0.123,Australia
1982-11-01,26.78,0.287,Australia
1982-12-01,28.165,0.217,Australia
1983-01-01,28.125,0.227,Australia
1983-02-01,29.661,0.308,Australia
1983-03-01,26.259,0.117,Australia
1983-04-01,20.919,0.17,Australia
1983-05-01,18.661,0.179,Australia
1983-06-01,15.404000000000002,0.252,Australia
1983-07-01,13.529000000000002,0.161,Australia
1983-08-01,17.066,0.159,Australia
1983-09-01,21.149,0.153,Australia
1983-10-01,23.357,0.207,Australia
1983-11-01,25.626,0.165,Australia
1983-12-01,27.377,0.275,Australia
1984-01-01,26.609,0.205,Australia
1984-02-01,27.388,0.157,Australia
1984-03-01,24.552,0.243,Australia
1984-04-01,21.964,0.116,Australia
1984-05-01,18.751,0.126,Australia
1984-06-01,15.203,0.178,Australia
1984-07-01,13.672,0.243,Australia
1984-08-01,16.229,0.2,Australia
1984-09-01,17.983,0.15,Australia
1984-10-01,22.72,0.201,Australia
1984-11-01,25.833,0.177,Australia
1984-12-01,27.299,0.19,Australia
1985-01-01,28.782,0.156,Australia
1985-02-01,28.42,0.15,Australia
1985-03-01,26.761,0.165,Australia
1985-04-01,22.116,0.318,Australia
1985-05-01,18.494,0.225,Australia
1985-06-01,14.357,0.283,Australia
1985-07-01,14.510000000000002,0.187,Australia
1985-08-01,16.939,0.226,Australia
1985-09-01,18.907,0.213,Australia
1985-10-01,22.277,0.199,Australia
1985-11-01,25.777,0.178,Australia
1985-12-01,27.181,0.239,Australia
1986-01-01,28.002,0.261,Australia
1986-02-01,28.237,0.151,Australia
1986-03-01,27.437,0.26,Australia
1986-04-01,22.686,0.188,Australia
1986-05-01,19.127,0.177,Australia
1986-06-01,15.629,0.225,Australia
1986-07-01,14.179,0.194,Australia
1986-08-01,15.436,0.13,Australia
1986-09-01,19.893,0.1689999999999999,Australia
1986-10-01,21.83,0.101,Australia
1986-11-01,25.426,0.189,Australia
1986-12-01,27.237,0.14,Australia
1987-01-01,28.172,0.142,Australia
1987-02-01,27.085,0.126,Australia
1987-03-01,25.006,0.129,Australia
1987-04-01,23.142,0.17,Australia
1987-05-01,18.155,0.151,Australia
1987-06-01,16.083000000000002,0.172,Australia
1987-07-01,14.563,0.168,Australia
1987-08-01,16.069000000000003,0.2,Australia
1987-09-01,19.668000000000006,0.197,Australia
1987-10-01,23.469,0.107,Australia
1987-11-01,26.029,0.159,Australia
1987-12-01,27.428,0.17,Australia
1988-01-01,29.249,0.162,Australia
1988-02-01,27.384,0.138,Australia
1988-03-01,26.547,0.163,Australia
1988-04-01,22.728,0.204,Australia
1988-05-01,19.464,0.229,Australia
1988-06-01,16.168,0.184,Australia
1988-07-01,15.509,0.1689999999999999,Australia
1988-08-01,16.852,0.166,Australia
1988-09-01,20.565,0.145,Australia
1988-10-01,24.92,0.131,Australia
1988-11-01,25.196,0.093,Australia
1988-12-01,26.979,0.188,Australia
1989-01-01,27.782,0.247,Australia
1989-02-01,28.227,0.212,Australia
1989-03-01,25.669,0.254,Australia
1989-04-01,22.496,0.246,Australia
1989-05-01,19.128,0.209,Australia
1989-06-01,14.366,0.202,Australia
1989-07-01,13.966,0.252,Australia
1989-08-01,14.907,0.305,Australia
1989-09-01,19.812,0.156,Australia
1989-10-01,23.183000000000003,0.203,Australia
1989-11-01,25.196,0.149,Australia
1989-12-01,27.622,0.12,Australia
1990-01-01,28.75,0.202,Australia
1990-02-01,27.017,0.135,Australia
1990-03-01,26.935,0.185,Australia
1990-04-01,22.275,0.093,Australia
1990-05-01,19.25,0.146,Australia
1990-06-01,14.792000000000002,0.26,Australia
1990-07-01,15.081,0.151,Australia
1990-08-01,15.88,0.198,Australia
1990-09-01,19.357000000000006,0.215,Australia
1990-10-01,23.262,0.163,Australia
1990-11-01,27.22,0.283,Australia
1990-12-01,28.45,0.198,Australia
1991-01-01,28.509,0.115,Australia
1991-02-01,28.308000000000003,0.134,Australia
1991-03-01,26.148000000000003,0.213,Australia
1991-04-01,22.544,0.158,Australia
1991-05-01,18.737,0.158,Australia
1991-06-01,17.034000000000002,0.116,Australia
1991-07-01,15.001,0.184,Australia
1991-08-01,16.447,0.097,Australia
1991-09-01,20.014000000000006,0.156,Australia
1991-10-01,24.28,0.145,Australia
1991-11-01,25.756,0.153,Australia
1991-12-01,27.071,0.1639999999999999,Australia
1992-01-01,27.691,0.283,Australia
1992-02-01,27.915,0.135,Australia
1992-03-01,26.888,0.186,Australia
1992-04-01,22.966,0.251,Australia
1992-05-01,18.675,0.155,Australia
1992-06-01,15.507,0.231,Australia
1992-07-01,15.038,0.138,Australia
1992-08-01,16.304000000000002,0.2,Australia
1992-09-01,19.206,0.307,Australia
1992-10-01,22.022,0.119,Australia
1992-11-01,24.324,0.277,Australia
1992-12-01,26.655,0.453,Australia
1993-01-01,28.594,0.158,Australia
1993-02-01,27.174,0.156,Australia
1993-03-01,26.009,0.195,Australia
1993-04-01,23.458,0.151,Australia
1993-05-01,19.016,0.247,Australia
1993-06-01,15.132,0.154,Australia
1993-07-01,15.435,0.171,Australia
1993-08-01,16.814,0.1669999999999999,Australia
1993-09-01,19.453000000000007,0.175,Australia
1993-10-01,22.123,0.175,Australia
1993-11-01,26.183000000000003,0.178,Australia
1993-12-01,26.531,0.182,Australia
1994-01-01,28.913,0.207,Australia
1994-02-01,27.398000000000003,0.149,Australia
1994-03-01,25.015,0.136,Australia
1994-04-01,21.99,0.218,Australia
1994-05-01,18.628,0.257,Australia
1994-06-01,15.227,0.28,Australia
1994-07-01,14.719,0.262,Australia
1994-08-01,15.744000000000002,0.172,Australia
1994-09-01,19.546000000000006,0.196,Australia
1994-10-01,23.29,0.204,Australia
1994-11-01,25.798,0.232,Australia
1994-12-01,28.095,0.244,Australia
1995-01-01,28.232,0.139,Australia
1995-02-01,27.085,0.129,Australia
1995-03-01,25.067,0.105,Australia
1995-04-01,21.396,0.178,Australia
1995-05-01,17.930999999999994,0.192,Australia
1995-06-01,15.546,0.177,Australia
1995-07-01,14.882,0.149,Australia
1995-08-01,17.197,0.148,Australia
1995-09-01,20.642000000000003,0.1689999999999999,Australia
1995-10-01,22.677,0.1,Australia
1995-11-01,25.978,0.189,Australia
1995-12-01,26.829,0.17,Australia
1996-01-01,28.058000000000003,0.221,Australia
1996-02-01,27.806,0.097,Australia
1996-03-01,25.849,0.103,Australia
1996-04-01,21.893,0.186,Australia
1996-05-01,18.594,0.18,Australia
1996-06-01,17.401,0.194,Australia
1996-07-01,15.337,0.182,Australia
1996-08-01,16.820999999999998,0.117,Australia
1996-09-01,19.967,0.198,Australia
1996-10-01,23.328000000000003,0.194,Australia
1996-11-01,25.561,0.094,Australia
1996-12-01,27.289,0.1639999999999999,Australia
1997-01-01,27.571,0.155,Australia
1997-02-01,28.325,0.1689999999999999,Australia
1997-03-01,25.075,0.232,Australia
1997-04-01,22.275,0.181,Australia
1997-05-01,18.287,0.122,Australia
1997-06-01,15.174,0.2,Australia
1997-07-01,13.847,0.268,Australia
1997-08-01,16.061,0.192,Australia
1997-09-01,20.646,0.196,Australia
1997-10-01,23.293000000000003,0.233,Australia
1997-11-01,26.371,0.136,Australia
1997-12-01,28.107,0.181,Australia
1998-01-01,28.853,0.183,Australia
1998-02-01,28.769,0.189,Australia
1998-03-01,26.865,0.198,Australia
1998-04-01,22.6,0.172,Australia
1998-05-01,19.657,0.117,Australia
1998-06-01,15.837000000000002,0.162,Australia
1998-07-01,14.844,0.187,Australia
1998-08-01,17.667,0.127,Australia
1998-09-01,20.606,0.185,Australia
1998-10-01,23.435,0.178,Australia
1998-11-01,25.61,0.145,Australia
1998-12-01,27.235,0.206,Australia
1999-01-01,29.14,0.104,Australia
1999-02-01,27.339,0.146,Australia
1999-03-01,26.212,0.13,Australia
1999-04-01,21.135,0.207,Australia
1999-05-01,19.28,0.166,Australia
1999-06-01,15.636,0.156,Australia
1999-07-01,15.079,0.205,Australia
1999-08-01,16.97,0.175,Australia
1999-09-01,20.659,0.202,Australia
1999-10-01,23.301,0.219,Australia
1999-11-01,23.892,0.229,Australia
1999-12-01,26.131,0.185,Australia
2000-01-01,27.071,0.173,Australia
2000-02-01,27.367,0.189,Australia
2000-03-01,25.474,0.178,Australia
2000-04-01,21.897,0.085,Australia
2000-05-01,16.962,0.156,Australia
2000-06-01,14.402,0.216,Australia
2000-07-01,15.116,0.175,Australia
2000-08-01,16.118,0.218,Australia
2000-09-01,20.99,0.174,Australia
2000-10-01,22.323,0.214,Australia
2000-11-01,25.737,0.163,Australia
2000-12-01,27.059,0.171,Australia
2001-01-01,29.133000000000003,0.165,Australia
2001-02-01,27.699,0.223,Australia
2001-03-01,24.822,0.148,Australia
2001-04-01,22.141,0.124,Australia
2001-05-01,17.759,0.163,Australia
2001-06-01,15.939,0.145,Australia
2001-07-01,14.880999999999998,0.165,Australia
2001-08-01,16.137999999999998,0.127,Australia
2001-09-01,20.222,0.228,Australia
2001-10-01,21.495,0.109,Australia
2001-11-01,24.885,0.155,Australia
2001-12-01,26.399,0.185,Australia
2002-01-01,27.824,0.244,Australia
2002-02-01,26.583,0.191,Australia
2002-03-01,25.962,0.09,Australia
2002-04-01,23.845,0.139,Australia
2002-05-01,19.547,0.148,Australia
2002-06-01,15.482,0.127,Australia
2002-07-01,14.806,0.208,Australia
2002-08-01,16.325,0.2,Australia
2002-09-01,20.414,0.168,Australia
2002-10-01,23.612,0.208,Australia
2002-11-01,27.035,0.132,Australia
2002-12-01,28.095,0.186,Australia
2003-01-01,28.692,0.17,Australia
2003-02-01,28.35,0.18,Australia
2003-03-01,25.23,0.1669999999999999,Australia
2003-04-01,22.919,0.219,Australia
2003-05-01,19.156,0.215,Australia
2003-06-01,15.922,0.309,Australia
2003-07-01,15.274,0.237,Australia
2003-08-01,16.65,0.262,Australia
2003-09-01,20.542,0.251,Australia
2003-10-01,22.204,0.324,Australia
2003-11-01,26.196,0.161,Australia
2003-12-01,28.149,0.207,Australia
2004-01-01,28.474,0.124,Australia
2004-02-01,28.199,0.086,Australia
2004-03-01,25.973000000000003,0.146,Australia
2004-04-01,22.992,0.1369999999999999,Australia
2004-05-01,18.2,0.145,Australia
2004-06-01,15.841,0.258,Australia
2004-07-01,14.754,0.182,Australia
2004-08-01,15.956,0.231,Australia
2004-09-01,19.112,0.123,Australia
2004-10-01,24.43,0.278,Australia
2004-11-01,25.835,0.139,Australia
2004-12-01,27.677,0.119,Australia
2005-01-01,28.553,0.152,Australia
2005-02-01,28.187,0.139,Australia
2005-03-01,26.784,0.121,Australia
2005-04-01,24.714,0.146,Australia
2005-05-01,19.56,0.222,Australia
2005-06-01,16.160999999999998,0.149,Australia
2005-07-01,15.482,0.154,Australia
2005-08-01,16.434,0.17,Australia
2005-09-01,20.545,0.112,Australia
2005-10-01,23.88000000000001,0.139,Australia
2005-11-01,26.328000000000003,0.176,Australia
2005-12-01,28.134,0.188,Australia
2006-01-01,29.059,0.205,Australia
2006-02-01,27.929,0.271,Australia
2006-03-01,26.302,0.208,Australia
2006-04-01,21.48,0.27,Australia
2006-05-01,17.221999999999998,0.257,Australia
2006-06-01,14.223,0.254,Australia
2006-07-01,14.403,0.22,Australia
2006-08-01,17.185,0.235,Australia
2006-09-01,20.629,0.129,Australia
2006-10-01,24.181,0.177,Australia
2006-11-01,27.179,0.094,Australia
2006-12-01,27.381,0.179,Australia
2007-01-01,28.041,0.146,Australia
2007-02-01,29.298,0.146,Australia
2007-03-01,26.174,0.165,Australia
2007-04-01,22.999,0.148,Australia
2007-05-01,19.992,0.134,Australia
2007-06-01,13.724,0.204,Australia
2007-07-01,14.71,0.17,Australia
2007-08-01,16.985,0.104,Australia
2007-09-01,20.545,0.241,Australia
2007-10-01,23.971,0.112,Australia
2007-11-01,26.192,0.162,Australia
2007-12-01,27.21,0.162,Australia
2008-01-01,29.258000000000003,0.207,Australia
2008-02-01,26.91,0.155,Australia
2008-03-01,26.265,0.148,Australia
2008-04-01,21.723000000000003,0.165,Australia
2008-05-01,18.623,0.141,Australia
2008-06-01,16.256,0.172,Australia
2008-07-01,14.784,0.1369999999999999,Australia
2008-08-01,15.218,0.186,Australia
2008-09-01,20.702,0.2,Australia
